analysis	correlation_type	network_pair	condition_contrast	n	mean_delta_fisher_z	sd_delta_fisher_z	sem_delta_fisher_z	t_1sample	p_signflip_two_sided	n_permutations
smith09-reward_denoised	partial	sensorimotor__left-fpn	rtpj-minus-sham	27	0.05234185259	0.187249251	0.03603613515	1.452482415	0.1591184088	100000
smith09-reward_denoised	partial	sensorimotor__left-fpn	vlpfc-minus-sham	27	0.05255481648	0.1503167406	0.02892847022	1.816716061	0.07978920211	100000
smith09-reward_denoised	partial	sensorimotor__left-fpn	both-minus-mean-rtpj-vlpfc	27	-0.002553389772	0.1282440618	0.0246805812	-0.1034574409	0.9191708083	100000
smith09-reward_denoised	partial	sensorimotor__left-fpn	mean-stimulation-minus-sham	27	0.05159720461	0.1338077537	0.02575131421	2.003672675	0.05701942981	100000
smith09-reward_denoised	partial	sensorimotor__right-fpn	both-minus-sham	27	0.03045066688	0.1751998667	0.03371723007	0.9031188749	0.374496255	100000
smith09-reward_denoised	partial	sensorimotor__right-fpn	both-minus-rtpj	27	0.02788351096	0.1631467349	0.03139760377	0.8880776753	0.3821361786	100000
smith09-reward_denoised	partial	sensorimotor__right-fpn	both-minus-vlpfc	27	0.03461615439	0.1571712394	0.03024761912	1.144425756	0.2595274047	100000
smith09-reward_denoised	partial	sensorimotor__right-fpn	rtpj-minus-vlpfc	27	0.006732643429	0.1811320537	0.03485887999	0.1931399813	0.8495115049	100000
smith09-reward_denoised	partial	sensorimotor__right-fpn	rtpj-minus-sham	27	0.002567155922	0.1586966627	0.03054118698	0.08405553861	0.9337106629	100000
smith09-reward_denoised	partial	sensorimotor__right-fpn	vlpfc-minus-sham	27	-0.00416548751	0.1594608486	0.03068825463	-0.1357355627	0.8925510745	100000
smith09-reward_denoised	partial	sensorimotor__right-fpn	both-minus-mean-rtpj-vlpfc	27	0.03124983267	0.1321272968	0.02542791013	1.228957964	0.2304076959	100000
smith09-reward_denoised	partial	sensorimotor__right-fpn	mean-stimulation-minus-sham	27	0.009617445097	0.1332473399	0.02564346253	0.3750447151	0.7063529365	100000
