analysis	correlation_type	network_a	component_a	network_b	component_b	network_pair	participant	run	condition	condition_order	dual_regression_label	n_timepoints	r	fisher_z
smith09_denoised	full	dmn	4	right-fpn	9	dmn__right-fpn	sub-235	03	rtpj	02	subject00093	240	-0.0431587654	-0.04318559236
smith09_denoised	full	dmn	4	left-fpn	10	dmn__left-fpn	sub-235	03	rtpj	02	subject00093	240	0.06189384065	0.0619730581
smith09_denoised	full	sensorimotor	6	auditory	7	sensorimotor__auditory	sub-235	03	rtpj	02	subject00093	240	0.4041899866	0.4286470234
smith09_denoised	full	sensorimotor	6	ecn	8	sensorimotor__ecn	sub-235	03	rtpj	02	subject00093	240	-0.1721690616	-0.1739011287
smith09_denoised	full	sensorimotor	6	right-fpn	9	sensorimotor__right-fpn	sub-235	03	rtpj	02	subject00093	240	0.0244344923	0.02443935686
smith09_denoised	full	sensorimotor	6	left-fpn	10	sensorimotor__left-fpn	sub-235	03	rtpj	02	subject00093	240	0.157263415	0.1585794681
smith09_denoised	full	auditory	7	ecn	8	auditory__ecn	sub-235	03	rtpj	02	subject00093	240	-0.219455307	-0.223083784
smith09_denoised	full	auditory	7	right-fpn	9	auditory__right-fpn	sub-235	03	rtpj	02	subject00093	240	-0.03320268994	-0.0332148991
smith09_denoised	full	auditory	7	left-fpn	10	auditory__left-fpn	sub-235	03	rtpj	02	subject00093	240	0.06076022176	0.06083515944
smith09_denoised	full	ecn	8	right-fpn	9	ecn__right-fpn	sub-235	03	rtpj	02	subject00093	240	0.2352914103	0.2397836741
smith09_denoised	full	ecn	8	left-fpn	10	ecn__left-fpn	sub-235	03	rtpj	02	subject00093	240	0.1710039334	0.1727006561
smith09_denoised	full	right-fpn	9	left-fpn	10	right-fpn__left-fpn	sub-235	03	rtpj	02	subject00093	240	0.1836633455	0.1857713009
smith09_denoised	partial	primary-visual	1	occipital-pole	2	primary-visual__occipital-pole	sub-235	03	rtpj	02	subject00093	240	0.3494688139	0.3648385422
smith09_denoised	partial	primary-visual	1	lateral-visual	3	primary-visual__lateral-visual	sub-235	03	rtpj	02	subject00093	240	-0.01750511615	-0.0175069045
smith09_denoised	partial	primary-visual	1	dmn	4	primary-visual__dmn	sub-235	03	rtpj	02	subject00093	240	-0.07720542387	-0.07735937371
smith09_denoised	partial	primary-visual	1	sensorimotor	6	primary-visual__sensorimotor	sub-235	03	rtpj	02	subject00093	240	0.04594826559	0.0459806426
smith09_denoised	partial	primary-visual	1	auditory	7	primary-visual__auditory	sub-235	03	rtpj	02	subject00093	240	0.1358191622	0.1366636743
smith09_denoised	partial	primary-visual	1	ecn	8	primary-visual__ecn	sub-235	03	rtpj	02	subject00093	240	0.274432939	0.2816515514
smith09_denoised	partial	primary-visual	1	right-fpn	9	primary-visual__right-fpn	sub-235	03	rtpj	02	subject00093	240	0.03153451914	0.0315449783
smith09_denoised	partial	primary-visual	1	left-fpn	10	primary-visual__left-fpn	sub-235	03	rtpj	02	subject00093	240	-0.08267520606	-0.08286434927
smith09_denoised	partial	occipital-pole	2	lateral-visual	3	occipital-pole__lateral-visual	sub-235	03	rtpj	02	subject00093	240	0.1495641008	0.1506945331
smith09_denoised	partial	occipital-pole	2	dmn	4	occipital-pole__dmn	sub-235	03	rtpj	02	subject00093	240	0.0779694363	0.07812801324
smith09_denoised	partial	occipital-pole	2	sensorimotor	6	occipital-pole__sensorimotor	sub-235	03	rtpj	02	subject00093	240	-0.2536949875	-0.2593580397
smith09_denoised	partial	occipital-pole	2	auditory	7	occipital-pole__auditory	sub-235	03	rtpj	02	subject00093	240	-0.3571670326	-0.3736349111
smith09_denoised	partial	occipital-pole	2	ecn	8	occipital-pole__ecn	sub-235	03	rtpj	02	subject00093	240	-0.02337555552	-0.02337981451
smith09_denoised	partial	occipital-pole	2	right-fpn	9	occipital-pole__right-fpn	sub-235	03	rtpj	02	subject00093	240	-0.08268276636	-0.08287196161
smith09_denoised	partial	occipital-pole	2	left-fpn	10	occipital-pole__left-fpn	sub-235	03	rtpj	02	subject00093	240	-0.09860385175	-0.09892529489
smith09_denoised	partial	lateral-visual	3	dmn	4	lateral-visual__dmn	sub-235	03	rtpj	02	subject00093	240	-0.142462719	-0.1434384183
smith09_denoised	partial	lateral-visual	3	sensorimotor	6	lateral-visual__sensorimotor	sub-235	03	rtpj	02	subject00093	240	0.127544728	0.128243176
smith09_denoised	partial	lateral-visual	3	auditory	7	lateral-visual__auditory	sub-235	03	rtpj	02	subject00093	240	0.1219569036	0.1225669989
smith09_denoised	partial	lateral-visual	3	ecn	8	lateral-visual__ecn	sub-235	03	rtpj	02	subject00093	240	-0.3398648287	-0.3539396973
smith09_denoised	partial	lateral-visual	3	right-fpn	9	lateral-visual__right-fpn	sub-235	03	rtpj	02	subject00093	240	0.2456849848	0.2508153867
smith09_denoised	partial	lateral-visual	3	left-fpn	10	lateral-visual__left-fpn	sub-235	03	rtpj	02	subject00093	240	-0.1715476991	-0.1732608555
smith09_denoised	partial	dmn	4	sensorimotor	6	dmn__sensorimotor	sub-235	03	rtpj	02	subject00093	240	-0.08797263544	-0.08820064061
smith09_denoised	partial	dmn	4	auditory	7	dmn__auditory	sub-235	03	rtpj	02	subject00093	240	-0.0903554372	-0.09060253918
smith09_denoised	partial	dmn	4	ecn	8	dmn__ecn	sub-235	03	rtpj	02	subject00093	240	-0.05709081572	-0.05715296384
smith09_denoised	partial	dmn	4	right-fpn	9	dmn__right-fpn	sub-235	03	rtpj	02	subject00093	240	-0.0317589284	-0.03176961253
smith09_denoised	partial	dmn	4	left-fpn	10	dmn__left-fpn	sub-235	03	rtpj	02	subject00093	240	0.08568361214	0.08589422795
smith09_denoised	partial	sensorimotor	6	auditory	7	sensorimotor__auditory	sub-235	03	rtpj	02	subject00093	240	0.204114013	0.2070216867
smith09_denoised	partial	sensorimotor	6	ecn	8	sensorimotor__ecn	sub-235	03	rtpj	02	subject00093	240	-0.08707256791	-0.08729362509
smith09_denoised	partial	sensorimotor	6	right-fpn	9	sensorimotor__right-fpn	sub-235	03	rtpj	02	subject00093	240	-0.02724624976	-0.02725299492
smith09_denoised	partial	sensorimotor	6	left-fpn	10	sensorimotor__left-fpn	sub-235	03	rtpj	02	subject00093	240	0.1580643919	0.1594008631
smith09_denoised	partial	auditory	7	ecn	8	auditory__ecn	sub-235	03	rtpj	02	subject00093	240	-0.1296045554	-0.1303376285
smith09_denoised	partial	auditory	7	right-fpn	9	auditory__right-fpn	sub-235	03	rtpj	02	subject00093	240	-0.07021692818	-0.07033267034
smith09_denoised	partial	auditory	7	left-fpn	10	auditory__left-fpn	sub-235	03	rtpj	02	subject00093	240	0.02821298347	0.02822047263
smith09_denoised	partial	ecn	8	right-fpn	9	ecn__right-fpn	sub-235	03	rtpj	02	subject00093	240	0.246656873	0.251849971
smith09_denoised	partial	ecn	8	left-fpn	10	ecn__left-fpn	sub-235	03	rtpj	02	subject00093	240	0.1244521802	0.1251007374
smith09_denoised	partial	right-fpn	9	left-fpn	10	right-fpn__left-fpn	sub-235	03	rtpj	02	subject00093	240	0.1849672565	0.1871210665
smith09_denoised	full	primary-visual	1	occipital-pole	2	primary-visual__occipital-pole	sub-235	02	vlpfc	03	subject00094	240	0.3981664358	0.4214680164
smith09_denoised	full	primary-visual	1	lateral-visual	3	primary-visual__lateral-visual	sub-235	02	vlpfc	03	subject00094	240	0.3384110467	0.3522969783
smith09_denoised	full	primary-visual	1	dmn	4	primary-visual__dmn	sub-235	02	vlpfc	03	subject00094	240	-0.1239312817	-0.124571679
smith09_denoised	full	primary-visual	1	sensorimotor	6	primary-visual__sensorimotor	sub-235	02	vlpfc	03	subject00094	240	0.1532210686	0.1544372883
smith09_denoised	full	primary-visual	1	auditory	7	primary-visual__auditory	sub-235	02	vlpfc	03	subject00094	240	0.0978246969	0.09813855103
smith09_denoised	full	primary-visual	1	ecn	8	primary-visual__ecn	sub-235	02	vlpfc	03	subject00094	240	-0.03238685844	-0.03239818919
smith09_denoised	full	primary-visual	1	right-fpn	9	primary-visual__right-fpn	sub-235	02	vlpfc	03	subject00094	240	-0.1495593589	-0.1506896827
smith09_denoised	full	primary-visual	1	left-fpn	10	primary-visual__left-fpn	sub-235	02	vlpfc	03	subject00094	240	-0.2938686658	-0.3027953646
smith09_denoised	full	occipital-pole	2	lateral-visual	3	occipital-pole__lateral-visual	sub-235	02	vlpfc	03	subject00094	240	0.2184039717	0.221979521
smith09_denoised	full	occipital-pole	2	dmn	4	occipital-pole__dmn	sub-235	02	vlpfc	03	subject00094	240	0.03676471535	0.03678129306
smith09_denoised	full	occipital-pole	2	sensorimotor	6	occipital-pole__sensorimotor	sub-235	02	vlpfc	03	subject00094	240	-0.2506565729	-0.256113279
smith09_denoised	full	occipital-pole	2	auditory	7	occipital-pole__auditory	sub-235	02	vlpfc	03	subject00094	240	-0.003466890809	-0.003466904699
smith09_denoised	full	occipital-pole	2	ecn	8	occipital-pole__ecn	sub-235	02	vlpfc	03	subject00094	240	0.1101071191	0.1105553482
smith09_denoised	full	occipital-pole	2	right-fpn	9	occipital-pole__right-fpn	sub-235	02	vlpfc	03	subject00094	240	-0.2050681993	-0.2080175578
smith09_denoised	full	occipital-pole	2	left-fpn	10	occipital-pole__left-fpn	sub-235	02	vlpfc	03	subject00094	240	-0.2302633243	-0.2344675168
smith09_denoised	full	lateral-visual	3	dmn	4	lateral-visual__dmn	sub-235	02	vlpfc	03	subject00094	240	-0.07714122928	-0.07729479451
smith09_denoised	full	lateral-visual	3	sensorimotor	6	lateral-visual__sensorimotor	sub-235	02	vlpfc	03	subject00094	240	0.02096704584	0.02097011914
smith09_denoised	full	lateral-visual	3	auditory	7	lateral-visual__auditory	sub-235	02	vlpfc	03	subject00094	240	0.2735098392	0.2806535404
smith09_denoised	full	lateral-visual	3	ecn	8	lateral-visual__ecn	sub-235	02	vlpfc	03	subject00094	240	-0.07378660577	-0.0739209544
smith09_denoised	full	lateral-visual	3	right-fpn	9	lateral-visual__right-fpn	sub-235	02	vlpfc	03	subject00094	240	0.02697941578	0.02698596465
smith09_denoised	full	lateral-visual	3	left-fpn	10	lateral-visual__left-fpn	sub-235	02	vlpfc	03	subject00094	240	-0.210688687	-0.2138919149
smith09_denoised	full	dmn	4	sensorimotor	6	dmn__sensorimotor	sub-235	02	vlpfc	03	subject00094	240	-0.002376910402	-0.002376914878
smith09_denoised	full	dmn	4	auditory	7	dmn__auditory	sub-235	02	vlpfc	03	subject00094	240	-0.03009033582	-0.0300994223
smith09_denoised	full	dmn	4	ecn	8	dmn__ecn	sub-235	02	vlpfc	03	subject00094	240	-0.04254332443	-0.04256901921
smith09_denoised	full	dmn	4	right-fpn	9	dmn__right-fpn	sub-235	02	vlpfc	03	subject00094	240	0.03802392386	0.03804226501
smith09_denoised	full	dmn	4	left-fpn	10	dmn__left-fpn	sub-235	02	vlpfc	03	subject00094	240	-0.02428803805	-0.02429281565
smith09_denoised	full	sensorimotor	6	auditory	7	sensorimotor__auditory	sub-235	02	vlpfc	03	subject00094	240	-0.04046071163	-0.04048281234
smith09_denoised	full	sensorimotor	6	ecn	8	sensorimotor__ecn	sub-235	02	vlpfc	03	subject00094	240	-0.2422873981	-0.2472027373
smith09_denoised	full	sensorimotor	6	right-fpn	9	sensorimotor__right-fpn	sub-235	02	vlpfc	03	subject00094	240	0.1382148881	0.1391052385
smith09_denoised	full	sensorimotor	6	left-fpn	10	sensorimotor__left-fpn	sub-235	02	vlpfc	03	subject00094	240	0.1476543896	0.1487416933
smith09_denoised	full	auditory	7	ecn	8	auditory__ecn	sub-235	02	vlpfc	03	subject00094	240	-0.06436848745	-0.06445760848
smith09_denoised	full	auditory	7	right-fpn	9	auditory__right-fpn	sub-235	02	vlpfc	03	subject00094	240	-0.1133606697	-0.1138500342
smith09_denoised	full	auditory	7	left-fpn	10	auditory__left-fpn	sub-235	02	vlpfc	03	subject00094	240	-0.1797966096	-0.1817724956
smith09_denoised	full	ecn	8	right-fpn	9	ecn__right-fpn	sub-235	02	vlpfc	03	subject00094	240	0.1449330081	0.1459607935
smith09_denoised	full	ecn	8	left-fpn	10	ecn__left-fpn	sub-235	02	vlpfc	03	subject00094	240	0.03161993807	0.03163048248
smith09_denoised	full	right-fpn	9	left-fpn	10	right-fpn__left-fpn	sub-235	02	vlpfc	03	subject00094	240	0.2337656481	0.2381691043
smith09_denoised	partial	primary-visual	1	occipital-pole	2	primary-visual__occipital-pole	sub-235	02	vlpfc	03	subject00094	240	0.3839617537	0.4046982257
smith09_denoised	partial	primary-visual	1	lateral-visual	3	primary-visual__lateral-visual	sub-235	02	vlpfc	03	subject00094	240	0.2256175267	0.2295670981
smith09_denoised	partial	primary-visual	1	dmn	4	primary-visual__dmn	sub-235	02	vlpfc	03	subject00094	240	-0.135369965	-0.1362060634
smith09_denoised	partial	primary-visual	1	sensorimotor	6	primary-visual__sensorimotor	sub-235	02	vlpfc	03	subject00094	240	0.3161926395	0.3274111212
smith09_denoised	partial	primary-visual	1	auditory	7	primary-visual__auditory	sub-235	02	vlpfc	03	subject00094	240	0.02573722804	0.02574291312
smith09_denoised	partial	primary-visual	1	ecn	8	primary-visual__ecn	sub-235	02	vlpfc	03	subject00094	240	0.03622155049	0.03623740387
smith09_denoised	partial	primary-visual	1	right-fpn	9	primary-visual__right-fpn	sub-235	02	vlpfc	03	subject00094	240	-0.08100331209	-0.08118118161
smith09_denoised	partial	primary-visual	1	left-fpn	10	primary-visual__left-fpn	sub-235	02	vlpfc	03	subject00094	240	-0.1962667478	-0.1988467524
smith09_denoised	partial	occipital-pole	2	lateral-visual	3	occipital-pole__lateral-visual	sub-235	02	vlpfc	03	subject00094	240	0.1202952484	0.1208806013
smith09_denoised	partial	occipital-pole	2	dmn	4	occipital-pole__dmn	sub-235	02	vlpfc	03	subject00094	240	0.08919232424	0.08942997599
smith09_denoised	partial	occipital-pole	2	sensorimotor	6	occipital-pole__sensorimotor	sub-235	02	vlpfc	03	subject00094	240	-0.3103074849	-0.320885621
smith09_denoised	partial	occipital-pole	2	auditory	7	occipital-pole__auditory	sub-235	02	vlpfc	03	subject00094	240	-0.1449617175	-0.1459901191
smith09_denoised	partial	occipital-pole	2	ecn	8	occipital-pole__ecn	sub-235	02	vlpfc	03	subject00094	240	0.06797241798	0.06807739232
smith09_denoised	partial	occipital-pole	2	right-fpn	9	occipital-pole__right-fpn	sub-235	02	vlpfc	03	subject00094	240	-0.1427924818	-0.1437750287
smith09_denoised	partial	occipital-pole	2	left-fpn	10	occipital-pole__left-fpn	sub-235	02	vlpfc	03	subject00094	240	-0.07135929227	-0.07148078773
smith09_denoised	partial	lateral-visual	3	dmn	4	lateral-visual__dmn	sub-235	02	vlpfc	03	subject00094	240	-0.07672476102	-0.07687584662
smith09_denoised	partial	lateral-visual	3	sensorimotor	6	lateral-visual__sensorimotor	sub-235	02	vlpfc	03	subject00094	240	-0.01685301242	-0.01685460825
smith09_denoised	partial	lateral-visual	3	auditory	7	lateral-visual__auditory	sub-235	02	vlpfc	03	subject00094	240	0.230104759	0.2343000798
smith09_denoised	partial	lateral-visual	3	ecn	8	lateral-visual__ecn	sub-235	02	vlpfc	03	subject00094	240	-0.1065240808	-0.1069297695
smith09_denoised	partial	lateral-visual	3	right-fpn	9	lateral-visual__right-fpn	sub-235	02	vlpfc	03	subject00094	240	0.164328104	0.1658316989
smith09_denoised	partial	lateral-visual	3	left-fpn	10	lateral-visual__left-fpn	sub-235	02	vlpfc	03	subject00094	240	-0.1177639361	-0.1183129083
smith09_denoised	partial	dmn	4	sensorimotor	6	dmn__sensorimotor	sub-235	02	vlpfc	03	subject00094	240	0.01149846995	0.01149897674
smith09_denoised	partial	dmn	4	auditory	7	dmn__auditory	sub-235	02	vlpfc	03	subject00094	240	-0.03735735154	-0.03737474439
smith09_denoised	partial	dmn	4	ecn	8	dmn__ecn	sub-235	02	vlpfc	03	subject00094	240	-0.08349683811	-0.08369169276
smith09_denoised	partial	dmn	4	right-fpn	9	dmn__right-fpn	sub-235	02	vlpfc	03	subject00094	240	0.05825095759	0.05831697726
smith09_denoised	partial	dmn	4	left-fpn	10	dmn__left-fpn	sub-235	02	vlpfc	03	subject00094	240	-0.1052649991	-0.1056564086
smith09_denoised	partial	sensorimotor	6	auditory	7	sensorimotor__auditory	sub-235	02	vlpfc	03	subject00094	240	-0.09353493311	-0.09380914628
smith09_denoised	partial	sensorimotor	6	ecn	8	sensorimotor__ecn	sub-235	02	vlpfc	03	subject00094	240	-0.2587540679	-0.2647726066
smith09_denoised	partial	sensorimotor	6	right-fpn	9	sensorimotor__right-fpn	sub-235	02	vlpfc	03	subject00094	240	0.1198290917	0.1204076266
smith09_denoised	partial	sensorimotor	6	left-fpn	10	sensorimotor__left-fpn	sub-235	02	vlpfc	03	subject00094	240	0.1026778881	0.1030410237
smith09_denoised	partial	auditory	7	ecn	8	auditory__ecn	sub-235	02	vlpfc	03	subject00094	240	-0.0578487851	-0.05791344495
smith09_denoised	partial	auditory	7	right-fpn	9	auditory__right-fpn	sub-235	02	vlpfc	03	subject00094	240	-0.1019798733	-0.1023356225
smith09_denoised	partial	auditory	7	left-fpn	10	auditory__left-fpn	sub-235	02	vlpfc	03	subject00094	240	-0.153299107	-0.1545172038
smith09_denoised	partial	ecn	8	right-fpn	9	ecn__right-fpn	sub-235	02	vlpfc	03	subject00094	240	0.1956122871	0.1981661622
smith09_denoised	partial	ecn	8	left-fpn	10	ecn__left-fpn	sub-235	02	vlpfc	03	subject00094	240	-0.00764447994	-0.007644628854
smith09_denoised	partial	right-fpn	9	left-fpn	10	right-fpn__left-fpn	sub-235	02	vlpfc	03	subject00094	240	0.1572003924	0.1585148479
smith09_denoised	full	primary-visual	1	occipital-pole	2	primary-visual__occipital-pole	sub-235	04	both	04	subject00095	240	0.3376092929	0.351391808
smith09_denoised	full	primary-visual	1	lateral-visual	3	primary-visual__lateral-visual	sub-235	04	both	04	subject00095	240	0.1242358989	0.1248810596
smith09_denoised	full	primary-visual	1	dmn	4	primary-visual__dmn	sub-235	04	both	04	subject00095	240	-0.1337772505	-0.1345839725
smith09_denoised	full	primary-visual	1	sensorimotor	6	primary-visual__sensorimotor	sub-235	04	both	04	subject00095	240	-0.05918728088	-0.05925654018
smith09_denoised	full	primary-visual	1	auditory	7	primary-visual__auditory	sub-235	04	both	04	subject00095	240	-0.1968115663	-0.1994134615
smith09_denoised	full	primary-visual	1	ecn	8	primary-visual__ecn	sub-235	04	both	04	subject00095	240	0.1454615267	0.1465006945
smith09_denoised	full	primary-visual	1	right-fpn	9	primary-visual__right-fpn	sub-235	04	both	04	subject00095	240	-0.2439613835	-0.2489818879
smith09_denoised	full	primary-visual	1	left-fpn	10	primary-visual__left-fpn	sub-235	04	both	04	subject00095	240	-0.1349476833	-0.135775924
smith09_denoised	full	occipital-pole	2	lateral-visual	3	occipital-pole__lateral-visual	sub-235	04	both	04	subject00095	240	0.2404347825	0.2452355204
smith09_denoised	full	occipital-pole	2	dmn	4	occipital-pole__dmn	sub-235	04	both	04	subject00095	240	-0.06266207253	-0.06274428124
smith09_denoised	full	occipital-pole	2	sensorimotor	6	occipital-pole__sensorimotor	sub-235	04	both	04	subject00095	240	-0.2902972837	-0.2988908752
smith09_denoised	full	occipital-pole	2	auditory	7	occipital-pole__auditory	sub-235	04	both	04	subject00095	240	-0.1260090835	-0.1266824465
smith09_denoised	full	occipital-pole	2	ecn	8	occipital-pole__ecn	sub-235	04	both	04	subject00095	240	0.1387759695	0.1396772925
smith09_denoised	full	occipital-pole	2	right-fpn	9	occipital-pole__right-fpn	sub-235	04	both	04	subject00095	240	-0.1793222246	-0.1812823061
smith09_denoised	full	occipital-pole	2	left-fpn	10	occipital-pole__left-fpn	sub-235	04	both	04	subject00095	240	-0.1892135609	-0.1915214027
smith09_denoised	full	lateral-visual	3	dmn	4	lateral-visual__dmn	sub-235	04	both	04	subject00095	240	-0.2888420854	-0.2973024894
smith09_denoised	full	lateral-visual	3	sensorimotor	6	lateral-visual__sensorimotor	sub-235	04	both	04	subject00095	240	0.0002248957191	0.0002248957229
smith09_denoised	full	lateral-visual	3	auditory	7	lateral-visual__auditory	sub-235	04	both	04	subject00095	240	0.1226986102	0.1233199732
smith09_denoised	full	lateral-visual	3	ecn	8	lateral-visual__ecn	sub-235	04	both	04	subject00095	240	-0.1542307584	-0.1554714164
smith09_denoised	full	lateral-visual	3	right-fpn	9	lateral-visual__right-fpn	sub-235	04	both	04	subject00095	240	-0.1252112436	-0.1258718166
