model_label	covariates	analysis	network	component	map_type	condition_contrast	design_contrast	contrast_name	direction	tested_covariate	contrast_vector	inference	design_con_valid	group_input_exists	expected_participants	group_input_volumes	group_input_complete	completion_marker_exists	tstat_exists	corrp_exists	peak_corrp	peak_gt_threshold	status	group_input	design_mat	design_con	corrp_file	copied_image	copied_sidecar	roi_values_tsv
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	smith09_denoised	sensorimotor	0006	beta	both-minus-sham	C1	mean_pos	positive	intercept	1 0 0	cluster-extent	true	true	26	26	true	true	true	true	0.9174	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-sham/group_task-rest_component-0006_stat-beta_contrast-both-minus-sham_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-sham/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-sham/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-both-minus-sham_model-cov-fdmean-pupil_clustere_corrp_tstat1.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	smith09_denoised	sensorimotor	0006	beta	both-minus-sham	C2	mean_neg	negative	intercept	-1 0 0	cluster-extent	true	true	26	26	true	true	true	true	0.5986	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-sham/group_task-rest_component-0006_stat-beta_contrast-both-minus-sham_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-sham/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-sham/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-both-minus-sham_model-cov-fdmean-pupil_clustere_corrp_tstat2.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	smith09_denoised	sensorimotor	0006	beta	both-minus-sham	C3	cov_pos	positive	delta_mean_pupil_area	0 0 1	cluster-extent	true	true	26	26	true	true	true	true	0.8318	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-sham/group_task-rest_component-0006_stat-beta_contrast-both-minus-sham_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-sham/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-sham/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-both-minus-sham_model-cov-fdmean-pupil_clustere_corrp_tstat3.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	smith09_denoised	sensorimotor	0006	beta	both-minus-sham	C4	cov_neg	negative	delta_mean_pupil_area	0 0 -1	cluster-extent	true	true	26	26	true	true	true	true	0.7954	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-sham/group_task-rest_component-0006_stat-beta_contrast-both-minus-sham_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-sham/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-sham/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-both-minus-sham_model-cov-fdmean-pupil_clustere_corrp_tstat4.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	1 0 0	cluster-extent	true	true	26	26	true	true	true	true	0.998	true	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-rtpj/group_task-rest_component-0006_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-rtpj/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-rtpj/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-pupil_clustere_corrp_tstat1.nii.gz	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-Smith09DenoisedCovFdmeanPupilSensorimotorComp0006BothMinusRtpjMeanPosClusterExtentCorrp_stat-corrp_statmap.nii.gz	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-Smith09DenoisedCovFdmeanPupilSensorimotorComp0006BothMinusRtpjMeanPosClusterExtentCorrp_stat-corrp_statmap.json	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-Smith09DenoisedCovFdmeanPupilSensorimotorComp0006BothMinusRtpjMeanPosClusterExtentCorrp_stat-subjectContrast_values.tsv
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C2	mean_neg	negative	intercept	-1 0 0	cluster-extent	true	true	26	26	true	true	true	true	0.4406	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-rtpj/group_task-rest_component-0006_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-rtpj/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-rtpj/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-pupil_clustere_corrp_tstat2.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C3	cov_pos	positive	delta_mean_pupil_area	0 0 1	cluster-extent	true	true	26	26	true	true	true	true	0.8452	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-rtpj/group_task-rest_component-0006_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-rtpj/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-rtpj/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-pupil_clustere_corrp_tstat3.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C4	cov_neg	negative	delta_mean_pupil_area	0 0 -1	cluster-extent	true	true	26	26	true	true	true	true	0.7306	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-rtpj/group_task-rest_component-0006_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-rtpj/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-rtpj/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-pupil_clustere_corrp_tstat4.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	smith09_denoised	ecn	0008	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	1 0 0	cluster-extent	true	true	26	26	true	true	true	true	0.8112	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-rtpj/group_task-rest_component-0008_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-rtpj/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-rtpj/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-ecn/task-rest_network-ecn_component-0008_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-pupil_clustere_corrp_tstat1.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	smith09_denoised	ecn	0008	beta	both-minus-rtpj	C2	mean_neg	negative	intercept	-1 0 0	cluster-extent	true	true	26	26	true	true	true	true	0.9298	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-rtpj/group_task-rest_component-0008_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-rtpj/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-rtpj/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-ecn/task-rest_network-ecn_component-0008_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-pupil_clustere_corrp_tstat2.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	smith09_denoised	ecn	0008	beta	both-minus-rtpj	C3	cov_pos	positive	delta_mean_pupil_area	0 0 1	cluster-extent	true	true	26	26	true	true	true	true	0.672	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-rtpj/group_task-rest_component-0008_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-rtpj/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-rtpj/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-ecn/task-rest_network-ecn_component-0008_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-pupil_clustere_corrp_tstat3.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	smith09_denoised	ecn	0008	beta	both-minus-rtpj	C4	cov_neg	negative	delta_mean_pupil_area	0 0 -1	cluster-extent	true	true	26	26	true	true	true	true	0.683	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-rtpj/group_task-rest_component-0008_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-rtpj/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-pupil/both-minus-rtpj/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-ecn/task-rest_network-ecn_component-0008_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-pupil_clustere_corrp_tstat4.nii.gz			
